sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
403.1573435552932,1506,1486,696,696,0.25,18,18
7917.213761046754,3580,3487,551,551,0.5,43,43
15457.275929923013,5238,5124,306,335,0.75,70,70
41415.37344173457,6919,6807,0,0,1,103,104
7455.957246784987,1517,1486,686,696,0.25,18,18
11592.602763355222,3543,3487,531,551,0.5,43,43
10789.01920577155,5044,5124,335,335,0.75,70,70
11491.300675295197,6779,6807,0,0,1,103,104
18841.277371149907,1622,1486,696,696,0.25,18,18
18488.843659783284,3653,3487,551,551,0.5,43,43
78767.51399971354,5208,5124,306,335,0.75,70,70
55949.397717387874,6818,6807,0,0,1,102,104
31550.919620082306,1594,1486,686,696,0.25,18,18
23212.154988119735,3566,3487,531,551,0.5,43,43
26236.076542309962,5416,5124,306,335,0.75,70,70
49066.92540001009,6959,6807,0,0,1,103,104
738.0698197077963,1552,1486,696,696,0.25,18,18
36802.554605593476,3667,3487,531,551,0.5,43,43
35416.05943819033,5264,5124,306,335,0.75,70,70
11862.743576170322,6733,6807,0,0,1,102,104
6568.446494279301,1555,1486,696,696,0.25,18,18
-485.6772974564092,3618,3487,551,551,0.5,43,43
20792.025971164083,5405,5124,335,335,0.75,70,70
78867.30143792905,7280,6807,0,0,1,103,104
-107.84716595700047,1551,1486,696,696,0.25,18,18
-2082.457461029604,3732,3487,551,551,0.5,43,43
67725.22505650313,5151,5124,306,335,0.75,70,70
28427.43273484424,6717,6807,0,0,1,102,104
4468.286137529401,1786,1486,696,696,0.25,18,18
6421.5133695224295,3711,3487,531,551,0.5,43,43
15048.055924849421,5433,5124,306,335,0.75,70,70
24913.223509612537,6920,6807,0,0,1,102,104
5053.312440460997,1660,1486,686,696,0.25,18,18
-7866.01996170464,3693,3487,551,551,0.5,43,43
-3294.5591118266766,5268,5124,306,335,0.75,70,70
35821.90490033269,6934,6807,0,0,1,104,104
-1136.2077415676004,1519,1486,696,696,0.25,18,18
805.6423811347931,3541,3487,551,551,0.5,43,43
71757.29403158609,5218,5124,306,335,0.75,70,70
40335.30882983686,6896,6807,0,0,1,102,104
12273.571967314612,1492,1486,686,696,0.25,18,18
23594.709743350562,3529,3487,551,551,0.5,43,43
3866.8968608777923,5094,5124,335,335,0.75,70,70
11912.878329588315,6503,6807,38,0,1,101,104
2528.6213847790787,1528,1486,696,696,0.25,18,18
1427.7384121212644,3531,3487,531,551,0.5,43,43
21724.265328686117,5281,5124,306,335,0.75,70,70
41534.63638556456,6878,6807,0,0,1,103,104
0.0,1547,1486,696,696,0.25,18,18
39479.20429619965,3301,3487,551,551,0.5,43,43
-15052.559584033363,5112,5124,306,335,0.75,70,70
64529.659174017914,6819,6807,0,0,1,102,104
-779.0021381124016,1556,1486,696,696,0.25,18,18
10193.506872045358,3459,3487,551,551,0.5,43,43
11514.946269251655,4917,5124,306,335,0.75,70,70
57068.326238082365,6569,6807,0,0,1,103,104
5758.129124626703,1674,1486,696,696,0.25,18,18
335.7986922942114,3650,3487,551,551,0.5,43,43
10626.541319088667,5361,5124,306,335,0.75,70,70
15412.04699596299,6858,6807,0,0,1,103,104
7230.599288559399,1509,1486,686,696,0.25,18,18
29472.902792524867,3558,3487,531,551,0.5,43,43
-4044.825913322865,5204,5124,335,335,0.75,70,70
11943.718285954817,6767,6807,0,0,1,103,104
3320.638490436604,1616,1486,686,696,0.25,18,18
12211.217423464552,3601,3487,551,551,0.5,43,43
-3847.657238281733,5193,5124,335,335,0.75,70,70
26414.661538529494,6795,6807,0,0,1,104,104
0.0,1508,1486,696,696,0.25,18,18
29519.27607856853,3619,3487,551,551,0.5,43,43
42944.79541012669,5148,5124,306,335,0.75,70,70
24217.58950099937,6746,6807,0,0,1,101,104
-4581.863911916409,1837,1486,696,696,0.25,18,18
-7850.900878733239,3744,3487,551,551,0.5,43,43
60698.49866365945,5423,5124,306,335,0.75,70,70
-29050.315690157295,7035,6807,0,0,1,102,104
11557.020130726596,1516,1486,686,696,0.25,18,18
57517.28215050457,3386,3487,531,551,0.5,43,43
15089.66235282899,5004,5124,306,335,0.75,70,70
-48727.200886909086,6600,6807,38,0,1,102,104
2171.4380952893953,1538,1486,686,696,0.25,18,18
19851.242489091965,3616,3487,531,551,0.5,43,43
-9549.439254595107,5438,5124,335,335,0.75,70,70
-62750.97164008655,7199,6807,0,0,1,103,104
7474.511054219303,1682,1486,686,696,0.25,18,18
14765.367440436245,3509,3487,531,551,0.5,43,43
30302.340236175893,5302,5124,306,335,0.75,70,70
-21514.845978515026,6975,6807,0,0,1,103,104
7230.599288559399,1509,1486,686,696,0.25,18,18
26185.418361046162,3471,3487,551,551,0.5,43,43
20548.073819093435,4983,5124,306,335,0.75,70,70
-28587.47227561759,6923,6807,0,0,1,103,104
0.0,1478,1486,696,696,0.25,18,18
7472.069991316897,3531,3487,551,551,0.5,43,43
100010.39176742145,5195,5124,306,335,0.75,70,70
-19287.68101611443,6910,6807,0,0,1,103,104
4889.816088914406,1508,1486,686,696,0.25,18,18
-3921.8959017749276,3422,3487,551,551,0.5,43,43
-6075.313688573125,5036,5124,335,335,0.75,70,70
-33423.25942481773,6510,6807,38,0,1,102,104
4889.816088914406,1508,1486,686,696,0.25,18,18
21558.02450115567,3554,3487,551,551,0.5,43,43
34894.32632974508,5226,5124,306,335,0.75,70,70
12508.477679502192,6805,6807,0,0,1,103,104
2940.3524047669944,1677,1486,696,696,0.25,18,18
13631.809762624587,3776,3487,551,551,0.5,43,43
31049.74659795443,5253,5124,306,335,0.75,70,70
66755.07081392288,6879,6807,0,0,1,102,104
1578.350558912698,1549,1486,686,696,0.25,18,18
-8702.590788898164,3774,3487,551,551,0.5,43,43
12207.182914082094,5400,5124,306,335,0.75,70,70
-22080.495410283365,6907,6807,0,0,1,102,104
4037.9563863451885,1546,1486,686,696,0.25,18,18
5109.332970935844,3564,3487,531,551,0.5,43,43
59612.99713969733,5189,5124,306,335,0.75,70,70
21337.179258205193,6718,6807,38,0,1,101,104
11557.020130726596,1516,1486,686,696,0.25,18,18
57517.28215050457,3386,3487,531,551,0.5,43,43
40356.74545324019,5037,5124,306,335,0.75,70,70
-15571.099209851938,6689,6807,0,0,1,101,104
2122.2026449087944,1631,1486,696,696,0.25,18,18
15806.92856478778,3715,3487,551,551,0.5,43,43
26889.148877464988,5110,5124,276,335,0.75,70,70
67410.56165412166,6938,6807,0,0,1,103,104
0.0,1478,1486,696,696,0.25,18,18
-323.98558160320226,3362,3487,551,551,0.5,43,43
34812.12130019026,5046,5124,306,335,0.75,70,70
49331.306575744005,6810,6807,0,0,1,103,104
5818.777276584499,1830,1486,686,696,0.25,18,18
-2971.5626532168276,3643,3487,551,551,0.5,43,43
51357.84132433684,5372,5124,306,335,0.75,70,70
-25872.32570554394,6907,6807,0,0,1,102,104
-147.6092274056009,1491,1486,696,696,0.25,18,18
-5889.241439072409,3584,3487,570,551,0.5,43,43
63052.07175147678,5316,5124,306,335,0.75,70,70
16584.010479396966,6907,6807,0,0,1,103,104
0.0,1508,1486,696,696,0.25,18,18
11173.679300629385,3445,3487,531,551,0.5,43,43
6777.533915951818,5138,5124,306,335,0.75,70,70
-29131.44063988469,6856,6807,38,0,1,102,104
4889.816088914406,1461,1486,686,696,0.25,18,18
21701.686089867188,3600,3487,551,551,0.5,43,43
-32224.358861421526,5256,5124,335,335,0.75,70,70
20677.861567524604,6922,6807,0,0,1,103,104
1241.3167994626,1464,1486,686,696,0.25,18,18
-3722.195114134819,3473,3487,551,551,0.5,43,43
4280.7848623866,5079,5124,306,335,0.75,70,70
-6369.400484037332,6560,6807,38,0,1,102,104
2528.6213847790787,1528,1486,696,696,0.25,18,18
-461.5098767358477,3484,3487,551,551,0.5,43,43
423.97386978076975,5333,5124,276,335,0.75,70,70
-22398.179708048883,6831,6807,0,0,1,102,104
0.0,1552,1486,696,696,0.25,18,18
-1007.3065470626252,3368,3487,551,551,0.5,43,43
-12586.623517720534,5094,5124,335,335,0.75,70,70
-19932.356268082847,6773,6807,0,0,1,102,104
13259.483688784603,1608,1486,686,696,0.25,18,18
-3852.0540027986704,3583,3487,551,551,0.5,43,43
28313.708020953287,5239,5124,335,335,0.75,70,70
34806.913413079485,7079,6807,0,0,1,103,104
3423.768063511884,1652,1486,696,696,0.25,18,18
4728.609174854817,3885,3487,551,551,0.5,43,43
22985.07620958735,5529,5124,276,335,0.75,70,70
83656.46093618595,7028,6807,0,0,1,102,104
6441.376877997402,1613,1486,696,696,0.25,18,18
57666.174583896965,3624,3487,531,551,0.5,43,43
20644.91603599101,5384,5124,306,335,0.75,70,70
16802.4679500508,6999,6807,0,0,1,103,104
4037.9563863451885,1546,1486,686,696,0.25,18,18
5533.275842279019,3468,3487,551,551,0.5,43,43
1687.5921866825947,4937,5124,335,335,0.75,70,70
29337.007499901323,6868,6807,0,0,1,104,104
3639.990529192297,1692,1486,696,696,0.25,18,18
26915.975529657713,3869,3487,551,551,0.5,43,43
78044.55534026446,5307,5124,306,335,0.75,70,70
35905.50320881789,7016,6807,0,0,1,102,104
2171.4380952893953,1538,1486,686,696,0.25,18,18
12838.647474358922,3611,3487,551,551,0.5,43,43
-7380.134296465394,5323,5124,306,335,0.75,70,70
35680.34029933086,7025,6807,0,0,1,103,104
6033.95044214341,1620,1486,686,696,0.25,18,18
21158.097231371106,3666,3487,551,551,0.5,43,43
31944.726168003475,5158,5124,335,335,0.75,70,70
4464.250943061721,6848,6807,0,0,1,102,104
-2939.1637384798137,1537,1486,696,696,0.25,18,18
7668.358507054259,3383,3487,551,551,0.5,43,43
20561.51479578368,5350,5124,335,335,0.75,70,70
17906.47961150529,6786,6807,0,0,1,102,104
-4034.372696148228,1679,1486,696,696,0.25,18,18
