sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
106887.92555197004,5602,6807,335,0,1,67,104
-3376.987956639202,1866,1486,686,696,0.25,18,18
5003.114317134942,3929,3487,551,551,0.5,43,43
127175.26200064851,5563,5124,416,335,0.75,64,70
125240.39943291771,5619,6807,416,0,1,66,104
-9077.051687802626,1949,1486,686,696,0.25,18,18
-4139.262666336927,3818,3487,570,551,0.5,43,43
11347.099307691533,5513,5124,390,335,0.75,66,70
40422.299986302496,5386,6807,390,0,1,64,104
14138.923547858896,1582,1486,686,696,0.25,18,18
-9006.718171464161,3599,3487,570,551,0.5,43,43
-23455.549520658755,5209,5124,416,335,0.75,65,70
-54714.887657755506,5436,6807,416,0,1,68,104
-2019.9247213092021,2043,1486,686,696,0.25,18,18
57973.03621168006,4027,3487,531,551,0.5,43,43
50719.644351671624,5163,5124,390,335,0.75,65,70
134750.71209094345,5106,6807,390,0,1,66,104
7953.157313822297,1772,1486,675,696,0.25,18,18
49653.87078835643,3706,3487,531,551,0.5,43,43
88574.0002489544,5142,5124,390,335,0.75,62,70
166044.25380561434,5466,6807,390,0,1,65,104
-1199.5813597944957,1813,1486,696,696,0.25,18,18
-845.3615318907123,4031,3487,551,551,0.5,43,43
25946.25855880194,5661,5124,390,335,0.75,67,70
52988.5456758143,5648,6807,390,0,1,67,104
2702.1613943413927,1673,1486,696,696,0.25,18,18
55306.773475817885,3695,3487,531,551,0.5,43,43
93031.57400578001,5093,5124,335,335,0.75,66,70
182766.14809405684,5180,6807,335,0,1,65,104
-1419.8937520846048,1756,1486,686,696,0.25,18,18
23764.109317906226,3982,3487,531,551,0.5,43,43
33116.13312495235,5681,5124,390,335,0.75,67,70
103142.83062005331,5273,6807,390,0,1,66,104
299.87969277129923,1909,1486,686,696,0.25,18,18
5732.357820257724,4013,3487,551,551,0.5,43,43
25845.43832327696,5661,5124,390,335,0.75,67,70
45236.91411100198,5716,6807,363,0,1,66,104
1494.9973311772837,1677,1486,686,696,0.25,18,18
-15299.881202989092,3800,3487,570,551,0.5,43,43
-11219.465261692203,5299,5124,390,335,0.75,67,70
22753.516011656517,5250,6807,390,0,1,66,104
1307.3971169395973,1752,1486,696,696,0.25,18,18
32446.10355051935,3600,3487,531,551,0.5,43,43
72801.74962598264,4892,5124,390,335,0.75,63,70
275680.00554297806,5257,6807,335,0,1,65,104
5575.88867286759,1699,1486,686,696,0.25,18,18
24135.529302198913,3758,3487,551,551,0.5,43,43
89106.72552483407,5754,5124,363,335,0.75,65,70
115582.28360334875,5684,6807,363,0,1,65,104
4804.708730955093,2038,1486,686,696,0.25,18,18
30370.572946015054,3803,3487,551,551,0.5,43,43
45585.66120908146,5570,5124,363,335,0.75,63,70
90452.68174007208,5623,6807,335,0,1,64,104
-2248.8268135004055,1941,1486,686,696,0.25,18,18
24938.95789623813,3904,3487,531,551,0.5,43,43
